layer,x,y,reflectance,melted
33,9,30,0.7108,1
33,9,31,0.7195,1
33,10,0,0.747,1
33,10,1,0.76,1
33,10,2,0.7758,1
33,10,3,0.7673,1
33,10,4,0.6948,1
33,10,5,0.6822,1
33,10,6,0.7135,1
33,10,7,0.7391,1
33,10,8,0.7487,1
33,10,9,0.7616,1
33,10,10,0.7548,1
33,10,11,0.7082,1
33,10,12,0.7687,1
33,10,13,0.7317,1
33,10,14,0.7516,1
33,10,15,0.7557,1
33,10,16,0.7905,1
33,10,17,0.7783,1
33,10,18,0.739,1
33,10,19,0.8008,1
33,10,20,0.8074,1
33,10,21,0.7384,1
33,10,22,0.7106,1
33,10,23,0.7526,1
33,10,24,0.7682,1
33,10,25,0.7624,1
33,10,26,0.7167,1
33,10,27,0.7701,1
33,10,28,0.7537,1
33,10,29,0.7265,1
33,10,30,0.7522,1
33,10,31,0.7352,1
33,11,0,0.7496,1
33,11,1,0.7672,1
33,11,2,0.6895,1
33,11,3,0.7878,1
33,11,4,0.7412,1
33,11,5,0.787,1
33,11,6,0.7409,1
33,11,7,0.8023,1
33,11,8,0.7247,1
33,11,9,0.8093,1
33,11,10,0.7335,1
33,11,11,0.797,1
33,11,12,0.7452,1
33,11,13,0.7314,1
33,11,14,0.7312,1
33,11,15,0.7276,1
33,11,16,0.7756,1
33,11,17,0.7682,1
33,11,18,0.7339,1
33,11,19,0.7487,1
33,11,20,0.6903,1
33,11,21,0.7869,1
33,11,22,0.7217,1
33,11,23,0.6966,1
33,11,24,0.1624,0
33,11,25,0.1973,0
33,11,26,0.1381,0
33,11,27,0.1615,0
33,11,28,0.1623,0
33,11,29,0.2206,0
33,11,30,0.2431,0
33,11,31,0.2043,0
33,12,0,0.732,1
33,12,1,0.7139,1
33,12,2,0.7919,1
33,12,3,0.7475,1
33,12,4,0.7738,1
33,12,5,0.1131,0
33,12,6,0.2117,0
33,12,7,0.171,0
33,12,8,0.1662,0
33,12,9,0.2204,0
33,12,10,0.1826,0
33,12,11,0.2064,0
33,12,12,0.2239,0
33,12,13,0.1622,0
33,12,14,0.2055,0
33,12,15,0.1903,0
33,12,16,0.2431,0
33,12,17,0.7852,1
33,12,18,0.7556,1
33,12,19,0.7168,1
33,12,20,0.688,1
33,12,21,0.7874,1
33,12,22,0.7735,1
33,12,23,0.7178,1
33,12,24,0.7236,1
33,12,25,0.7572,1
33,12,26,0.7409,1
33,12,27,0.7774,1
33,12,28,0.7732,1
33,12,29,0.7648,1
33,12,30,0.7194,1
33,12,31,0.782,1
33,13,0,0.7494,1
33,13,1,0.7369,1
33,13,2,0.7376,1
33,13,3,0.7828,1
33,13,4,0.7024,1
33,13,5,0.7786,1
33,13,6,0.7861,1
33,13,7,0.7839,1
33,13,8,0.7546,1
33,13,9,0.7859,1
33,13,10,0.7546,1
33,13,11,0.7087,1
33,13,12,0.7374,1
33,13,13,0.7309,1
33,13,14,0.8011,1
33,13,15,0.7589,1
33,13,16,0.8215,1
33,13,17,0.7731,1
33,13,18,0.8023,1
33,13,19,0.746,1
33,13,20,0.8237,1
33,13,21,0.7327,1
33,13,22,0.7432,1
33,13,23,0.7159,1
33,13,24,0.7932,1
33,13,25,0.7541,1
33,13,26,0.7643,1
33,13,27,0.7427,1
33,13,28,0.7435,1
33,13,29,0.7693,1
33,13,30,0.782,1
33,13,31,0.7465,1
33,14,0,0.7997,1
33,14,1,0.7923,1
33,14,2,0.8319,1
33,14,3,0.7796,1
33,14,4,0.7998,1
33,14,5,0.7253,1
33,14,6,0.7467,1
33,14,7,0.7492,1
33,14,8,0.7612,1
33,14,9,0.7677,1
33,14,10,0.7492,1
33,14,11,0.7985,1
33,14,12,0.7532,1
33,14,13,0.7811,1
33,14,14,0.8053,1
33,14,15,0.7843,1
33,14,16,0.7366,1
33,14,17,0.7558,1
33,14,18,0.7655,1
33,14,19,0.7458,1
33,14,20,0.742,1
33,14,21,0.7433,1
33,14,22,0.9242,1
33,14,23,0.7833,1
33,14,24,0.7188,1
33,14,25,0.7502,1
33,14,26,0.7541,1
33,14,27,0.7529,1
33,14,28,0.7203,1
33,14,29,0.7533,1
33,14,30,0.7259,1
33,14,31,0.7999,1
33,15,0,0.776,1
33,15,1,0.7454,1
33,15,2,0.7657,1
33,15,3,0.7227,1
33,15,4,0.7895,1
33,15,5,0.7618,1
33,15,6,0.7797,1
33,15,7,0.7118,1
33,15,8,0.7757,1
33,15,9,0.7393,1
33,15,10,0.7755,1
33,15,11,0.6825,1
33,15,12,0.7493,1
33,15,13,0.78,1
33,15,14,0.6906,1
33,15,15,0.7846,1
33,15,16,0.7534,1
33,15,17,0.7636,1
33,15,18,0.8052,1
33,15,19,0.7541,1
33,15,20,0.7722,1
33,15,21,0.7791,1
33,15,22,0.7136,1
33,15,23,0.7363,1
33,15,24,0.7253,1
33,15,25,0.7617,1
33,15,26,0.7705,1
33,15,27,0.7719,1
33,15,28,0.741,1
33,15,29,0.7808,1
33,15,30,0.7438,1
33,15,31,0.7616,1
33,16,0,0.7627,1
33,16,1,0.773,1
33,16,2,0.7526,1
33,16,3,0.6762,1
33,16,4,0.7657,1
33,16,5,0.7503,1
33,16,6,0.8147,1
33,16,7,0.7932,1
33,16,8,0.7818,1
33,16,9,0.7268,1
33,16,10,0.7928,1
33,16,11,0.7479,1
33,16,12,0.681,1
33,16,13,0.7997,1
33,16,14,0.7239,1
33,16,15,0.7807,1
33,16,16,0.7391,1
33,16,17,0.7471,1
33,16,18,0.7523,1
33,16,19,0.7413,1
33,16,20,0.8239,1
33,16,21,0.7503,1
33,16,22,0.7147,1
33,16,23,0.7128,1
33,16,24,0.728,1
33,16,25,0.1729,0
33,16,26,0.1808,0
33,16,27,0.2502,0
33,16,28,0.1825,0
33,16,29,0.2428,0
33,16,30,0.274,0
33,16,31,0.2156,0
33,17,0,0.7441,1
33,17,1,0.8244,1
33,17,2,0.783,1
33,17,3,0.8005,1
33,17,4,0.7369,1
33,17,5,0.2381,0
33,17,6,0.1594,0
33,17,7,0.1818,0
33,17,8,0.2153,0
33,17,9,0.2653,0
33,17,10,0.2115,0
33,17,11,0.1519,0
33,17,12,0.1679,0
33,17,13,0.1759,0
33,17,14,0.2137,0
33,17,15,0.1338,0
33,17,16,0.1571,0
33,17,17,0.8107,1
33,17,18,0.7651,1
33,17,19,0.7946,1
33,17,20,0.7719,1
33,17,21,0.7962,1
33,17,22,0.773,1
33,17,23,0.7867,1
33,17,24,0.765,1
33,17,25,0.7647,1
33,17,26,0.6835,1
33,17,27,0.7656,1
33,17,28,0.7822,1
33,17,29,0.7614,1
33,17,30,0.7317,1
33,17,31,0.7549,1
33,18,0,0.7453,1
33,18,1,0.7803,1
33,18,2,0.7116,1
33,18,3,0.7296,1
33,18,4,0.8015,1
33,18,5,0.7751,1
33,18,6,0.7525,1
33,18,7,0.6854,1
33,18,8,0.7309,1
33,18,9,0.8024,1
33,18,10,0.78,1
33,18,11,0.7073,1
33,18,12,0.7632,1
33,18,13,0.8252,1
33,18,14,0.7461,1
33,18,15,0.7707,1
33,18,16,0.717,1
33,18,17,0.735,1
33,18,18,0.7737,1
33,18,19,0.7647,1
33,18,20,0.7769,1
33,18,21,0.7618,1
33,18,22,0.7458,1
33,18,23,0.8474,1
33,18,24,0.752,1
33,18,25,0.7236,1
33,18,26,0.7816,1
33,18,27,0.7185,1
33,18,28,0.7473,1
33,18,29,0.7555,1
33,18,30,0.7297,1
33,18,31,0.7557,1
33,19,0,0.7297,1
33,19,1,0.6965,1
33,19,2,0.8133,1
33,19,3,0.7453,1
33,19,4,0.7036,1
33,19,5,0.7013,1
33,19,6,0.7586,1
33,19,7,0.7459,1
33,19,8,0.7811,1
33,19,9,0.7599,1
33,19,10,0.7686,1
33,19,11,0.7519,1
33,19,12,0.7463,1
33,19,13,0.7011,1
33,19,14,0.7196,1
33,19,15,0.7557,1
33,19,16,0.7464,1
33,19,17,0.7534,1
33,19,18,0.7929,1
33,19,19,0.7636,1
33,19,20,0.7308,1
33,19,21,0.7907,1
33,19,22,0.7827,1
33,19,23,0.7302,1
33,19,24,0.7849,1
33,19,25,0.7477,1
33,19,26,0.7764,1
33,19,27,0.7954,1
33,19,28,0.7596,1
33,19,29,0.7551,1
33,19,30,0.7386,1
33,19,31,0.7562,1
33,20,0,0.7781,1
33,20,1,0.8306,1
33,20,2,0.7573,1
33,20,3,0.7601,1
33,20,4,0.811,1
33,20,5,0.7797,1
33,20,6,0.8326,1
33,20,7,0.8109,1
33,20,8,0.7199,1
33,20,9,0.7949,1
33,20,10,0.971,1
33,20,11,0.7688,1
33,20,12,0.7401,1
33,20,13,0.7576,1
33,20,14,0.7763,1
33,20,15,0.7495,1
33,20,16,0.7539,1
33,20,17,0.8069,1
33,20,18,0.7641,1
33,20,19,0.7618,1
33,20,20,0.7487,1
33,20,21,0.7686,1
33,20,22,0.7072,1
33,20,23,0.7111,1
33,20,24,0.7546,1
33,20,25,0.7354,1
33,20,26,0.7521,1
33,20,27,0.7999,1
33,20,28,0.7718,1
33,20,29,0.7375,1
33,20,30,0.7744,1
33,20,31,0.7591,1
33,21,0,0.8086,1
33,21,1,0.7693,1
33,21,2,0.7649,1
33,21,3,0.7465,1
33,21,4,0.7992,1
33,21,5,0.6803,1
33,21,6,0.729,1
33,21,7,0.7868,1
33,21,8,0.7473,1
33,21,9,0.7883,1
33,21,10,0.7646,1
33,21,11,0.7728,1
33,21,12,0.7571,1
33,21,13,0.7268,1
33,21,14,0.7258,1
33,21,15,0.7707,1
33,21,16,0.7823,1
33,21,17,0.7742,1
33,21,18,0.9448,1
33,21,19,0.9455,1
33,21,20,0.902,1
33,21,21,0.8768,1
33,21,22,0.7548,1
33,21,23,0.818,1
33,21,24,0.7751,1
33,21,25,0.0917,0
33,21,26,0.1544,0
33,21,27,0.2255,0
33,21,28,0.2688,0
33,21,29,0.2282,0
33,21,30,0.1105,0
33,21,31,0.1315,0
33,22,0,0.7634,1
33,22,1,0.6942,1
33,22,2,0.7453,1
33,22,3,0.772,1
33,22,4,0.78,1
33,22,5,0.1803,0
33,22,6,0.1894,0
33,22,7,0.1119,0
33,22,8,0.1706,0
33,22,9,0.1665,0
33,22,10,0.17,0
33,22,11,0.2197,0
33,22,12,0.2209,0
33,22,13,0.1475,0
33,22,14,0.2696,0
33,22,15,0.1299,0
33,22,16,0.239,0
33,22,17,0.6835,1
33,22,18,0.9168,1
33,22,19,0.8944,1
33,22,20,0.8426,1
33,22,21,0.8872,1
33,22,22,0.8155,1
33,22,23,0.7599,1
33,22,24,0.771,1
33,22,25,0.8039,1
33,22,26,0.7239,1
33,22,27,0.7421,1
33,22,28,0.7214,1
33,22,29,0.7509,1
33,22,30,0.7183,1
33,22,31,0.7233,1
33,23,0,0.7736,1
33,23,1,0.778,1
33,23,2,0.7318,1
33,23,3,0.7357,1
33,23,4,0.7471,1
33,23,5,0.7889,1
33,23,6,0.744,1
33,23,7,0.7535,1
33,23,8,0.7605,1
33,23,9,0.8206,1
33,23,10,0.7539,1
33,23,11,0.7406,1
33,23,12,0.7498,1
33,23,13,0.763,1
33,23,14,0.716,1
33,23,15,0.7465,1
33,23,16,0.7487,1
33,23,17,0.7493,1
33,23,18,0.8707,1
33,23,19,0.938,1
33,23,20,0.8848,1
33,23,21,0.8332,1
33,23,22,0.7485,1
33,23,23,0.8002,1
33,23,24,0.77,1
33,23,25,0.7809,1
33,23,26,0.7638,1
33,23,27,0.7802,1
33,23,28,0.7776,1
33,23,29,0.7285,1
33,23,30,0.6986,1
33,23,31,0.7362,1
33,24,0,0.7797,1
33,24,1,0.7872,1
33,24,2,0.7934,1
33,24,3,0.7416,1
33,24,4,0.7151,1
33,24,5,0.7424,1
33,24,6,0.79,1
33,24,7,0.7536,1
33,24,8,0.7711,1
33,24,9,0.7404,1
33,24,10,0.7497,1
33,24,11,0.7596,1
33,24,12,0.7962,1
33,24,13,0.7267,1
33,24,14,0.7724,1
33,24,15,0.7739,1
33,24,16,0.7428,1
33,24,17,0.6855,1
33,24,18,0.9068,1
33,24,19,0.8985,1
33,24,20,0.8839,1
33,24,21,0.9176,1
33,24,22,0.7052,1
33,24,23,0.7394,1
33,24,24,0.7959,1
33,24,25,0.7381,1
33,24,26,0.7995,1
33,24,27,0.7338,1
33,24,28,0.7736,1
33,24,29,0.7705,1
33,24,30,0.7179,1
33,24,31,0.65,1
33,25,0,0.7046,1
33,25,1,0.7732,1
33,25,2,0.7288,1
33,25,3,0.7719,1
33,25,4,0.755,1
33,25,5,0.7541,1
33,25,6,0.7705,1
33,25,7,0.7899,1
33,25,8,0.7132,1
33,25,9,0.7019,1
33,25,10,0.7561,1
33,25,11,0.7515,1
33,25,12,0.7568,1
33,25,13,0.7619,1
33,25,14,0.7783,1
33,25,15,0.754,1
33,25,16,0.7359,1
33,25,17,0.7699,1
33,25,18,0.7255,1
33,25,19,0.7509,1
33,25,20,0.7769,1
33,25,21,0.7162,1
33,25,22,0.7406,1
33,25,23,0.7407,1
33,25,24,0.736,1
33,25,25,0.7433,1
33,25,26,0.7313,1
33,25,27,0.7801,1
33,25,28,0.7678,1
33,25,29,0.7526,1
33,25,30,0.8043,1
33,25,31,0.7963,1
33,26,0,0.7381,1
33,26,1,0.7677,1
33,26,2,0.7964,1
33,26,3,0.734,1
33,26,4,0.762,1
33,26,5,0.7622,1
33,26,6,0.7817,1
33,26,7,0.7686,1
33,26,8,0.7066,1
33,26,9,0.7669,1
33,26,10,0.7842,1
33,26,11,0.7401,1
33,26,12,0.8845,1
33,26,13,0.8398,1
33,26,14,0.8114,1
33,26,15,0.8994,1
33,26,16,0.7494,1
33,26,17,0.7879,1
33,26,18,0.7033,1
33,26,19,0.71,1
33,26,20,0.7879,1
33,26,21,0.7251,1
33,26,22,0.7099,1
33,26,23,0.7217,1
33,26,24,0.7056,1
33,26,25,0.2206,0
33,26,26,0.2076,0
33,26,27,0.1932,0
33,26,28,0.2075,0
33,26,29,0.1888,0
33,26,30,0.1831,0
33,26,31,0.1404,0
33,27,0,0.7756,1
33,27,1,0.8064,1
33,27,2,0.7058,1
33,27,3,0.7447,1
33,27,4,0.7773,1
33,27,5,0.2161,0
33,27,6,0.1989,0
33,27,7,0.2138,0
33,27,8,0.1263,0
33,27,9,0.1856,0
33,27,10,0.1348,0
33,27,11,0.2462,0
33,27,12,0.1989,0
33,27,13,0.2121,0
33,27,14,0.1994,0
33,27,15,0.2287,0
33,27,16,0.1791,0
33,27,17,0.731,1
33,27,18,0.769,1
33,27,19,0.7238,1
33,27,20,0.7367,1
33,27,21,0.7392,1
33,27,22,0.7651,1
33,27,23,0.7509,1
33,27,24,0.7732,1
33,27,25,0.6986,1
33,27,26,0.8629,1
33,27,27,0.853,1
33,27,28,0.883,1
33,27,29,0.9114,1
33,27,30,0.7973,1
33,27,31,0.7342,1
33,28,0,0.7383,1
33,28,1,0.7323,1
33,28,2,0.736,1
33,28,3,0.7496,1
33,28,4,0.7822,1
33,28,5,0.8018,1
33,28,6,0.7574,1
33,28,7,0.7531,1
33,28,8,0.7536,1
33,28,9,0.7305,1
33,28,10,0.7437,1
33,28,11,0.7813,1
33,28,12,0.9205,1
33,28,13,0.8747,1
33,28,14,0.8781,1
33,28,15,0.8546,1
33,28,16,0.7503,1
33,28,17,0.8173,1
33,28,18,0.7633,1
33,28,19,0.7499,1
33,28,20,0.7304,1
33,28,21,0.7234,1
33,28,22,0.787,1
33,28,23,0.7819,1
33,28,24,0.7252,1
33,28,25,0.7978,1
33,28,26,0.8726,1
33,28,27,0.8833,1
33,28,28,0.8371,1
33,28,29,0.7951,1
33,28,30,0.7457,1
33,28,31,0.7857,1
33,29,0,0.7058,1
33,29,1,0.7508,1
33,29,2,0.7922,1
33,29,3,0.7555,1
33,29,4,0.7937,1
33,29,5,0.7571,1
33,29,6,0.7755,1
33,29,7,0.7638,1
33,29,8,0.7643,1
33,29,9,0.7826,1
33,29,10,0.8275,1
33,29,11,0.783,1
33,29,12,0.8146,1
33,29,13,0.8717,1
33,29,14,0.8047,1
33,29,15,0.8899,1
33,29,16,0.7753,1
33,29,17,0.748,1
33,29,18,0.7358,1
33,29,19,0.7384,1
33,29,20,0.7097,1
33,29,21,0.6972,1
33,29,22,0.731,1
33,29,23,0.7687,1
33,29,24,0.7063,1
33,29,25,0.7714,1
33,29,26,0.8968,1
33,29,27,0.8996,1
33,29,28,0.8508,1
33,29,29,0.8577,1
33,29,30,0.75,1
33,29,31,0.7285,1
33,30,0,0.716,1
33,30,1,0.7556,1
33,30,2,0.7385,1
33,30,3,0.7254,1
33,30,4,0.7239,1
33,30,5,0.7386,1
33,30,6,0.7903,1
33,30,7,0.7324,1
33,30,8,0.7417,1
33,30,9,0.7514,1
33,30,10,0.7523,1
33,30,11,0.7302,1
33,30,12,0.787,1
33,30,13,0.7737,1
33,30,14,0.7611,1
33,30,15,0.7314,1
33,30,16,0.8201,1
33,30,17,0.7529,1
33,30,18,0.7893,1
33,30,19,0.751,1
33,30,20,0.7297,1
33,30,21,0.9153,1
33,30,22,0.737,1
33,30,23,0.7212,1
33,30,24,0.7169,1
33,30,25,0.7566,1
33,30,26,0.7549,1
33,30,27,0.7008,1
33,30,28,0.7809,1
33,30,29,0.7166,1
33,30,30,0.7866,1
33,30,31,0.7211,1
33,31,0,0.7664,1
33,31,1,0.7747,1
33,31,2,0.7606,1
33,31,3,0.7687,1
33,31,4,0.783,1
33,31,5,0.7871,1
33,31,6,0.7754,1
33,31,7,0.7691,1
33,31,8,0.7141,1
33,31,9,0.747,1
33,31,10,0.7817,1
33,31,11,0.7613,1
33,31,12,0.7969,1
33,31,13,0.799,1
33,31,14,0.7735,1
33,31,15,0.7797,1
33,31,16,0.7128,1
33,31,17,0.7683,1
33,31,18,0.7296,1
33,31,19,0.7997,1
33,31,20,0.7517,1
33,31,21,0.7651,1
33,31,22,0.746,1
33,31,23,0.7537,1
33,31,24,0.715,1
33,31,25,0.1892,0
33,31,26,0.1923,0
33,31,27,0.1642,0
33,31,28,0.1923,0
33,31,29,0.1964,0
33,31,30,0.17,0
33,31,31,0.2,0
34,0,0,0.7994,1
34,0,1,0.7903,1
34,0,2,0.7507,1
34,0,3,0.1725,0
34,0,4,0.8403,1
34,0,5,0.7681,1
34,0,6,0.7852,1
34,0,7,0.8103,1
34,0,8,0.7123,1
34,0,9,0.0873,0
34,0,10,0.899,1
34,0,11,0.8325,1
34,0,12,0.7762,1
34,0,13,0.8651,1
34,0,14,0.7746,1
34,0,15,0.1587,0
34,0,16,0.8645,1
34,0,17,0.8001,1
34,0,18,0.7848,1
34,0,19,0.8098,1
34,0,20,0.8461,1
34,0,21,0.3073,0
34,0,22,0.83,1
34,0,23,0.8501,1
34,0,24,0.8142,1
34,0,25,0.7726,1
34,0,26,0.8108,1
34,0,27,0.1448,0
34,0,28,0.8679,1
34,0,29,0.7335,1
34,0,30,0.7524,1
34,0,31,0.8809,1
34,1,0,0.8141,1
34,1,1,0.7243,1
34,1,2,0.78,1
34,1,3,0.777,1
34,1,4,0.2538,0
34,1,5,0.741,1
34,1,6,0.8337,1
34,1,7,0.7693,1
34,1,8,0.8037,1
34,1,9,0.8285,1
34,1,10,0.08,0
34,1,11,0.7836,1
34,1,12,0.8039,1
34,1,13,0.8529,1
34,1,14,0.7516,1
34,1,15,0.8178,1
34,1,16,0.2063,0
34,1,17,0.8046,1
34,1,18,0.8502,1
34,1,19,0.7642,1
34,1,20,0.8374,1
34,1,21,0.846,1
34,1,22,0.2016,0
34,1,23,0.8343,1
34,1,24,0.7888,1
34,1,25,0.8023,1
34,1,26,0.8714,1
34,1,27,0.8298,1
34,1,28,0.1987,0
34,1,29,0.79,1
34,1,30,0.8377,1
34,1,31,0.7735,1
34,2,0,0.8575,1
34,2,1,0.8083,1
34,2,2,0.8317,1
34,2,3,0.8009,1
34,2,4,0.199,0
34,2,5,0.802,1
34,2,6,0.7891,1
34,2,7,0.7892,1
34,2,8,0.8604,1
34,2,9,0.7836,1
34,2,10,0.1686,0
34,2,11,0.2035,0
34,2,12,0.8094,1
34,2,13,0.8272,1
34,2,14,0.8114,1
34,2,15,0.8112,1
34,2,16,0.2085,0
34,2,17,0.1703,0
34,2,18,0.7887,1
34,2,19,0.7707,1
34,2,20,0.8479,1
34,2,21,0.827,1
34,2,22,0.2657,0
34,2,23,0.1933,0
34,2,24,0.7991,1
34,2,25,0.8444,1
34,2,26,0.7474,1
34,2,27,0.7959,1
34,2,28,0.8487,1
34,2,29,0.2385,0
34,2,30,0.7531,1
34,2,31,0.7389,1
34,3,0,0.8608,1
34,3,1,0.7688,1
34,3,2,0.7889,1
34,3,3,0.7755,1
34,3,4,0.7499,1
34,3,5,0.1633,0
34,3,6,0.8024,1
34,3,7,0.7724,1
34,3,8,0.8319,1
34,3,9,0.8659,1
34,3,10,0.7971,1
34,3,11,0.2259,0
34,3,12,0.8204,1
34,3,13,0.8063,1
34,3,14,0.8196,1
34,3,15,0.8138,1
34,3,16,0.8381,1
34,3,17,0.1828,0
34,3,18,0.7936,1
34,3,19,0.846,1
34,3,20,0.7657,1
34,3,21,0.7668,1
34,3,22,0.8127,1
34,3,23,0.1339,0
34,3,24,0.7738,1
34,3,25,0.7606,1
34,3,26,0.8108,1
34,3,27,0.8202,1
34,3,28,0.7648,1
34,3,29,0.1963,0
34,3,30,0.805,1
34,3,31,0.8414,1
34,4,0,0.182,0
34,4,1,0.7822,1
34,4,2,0.8495,1
34,4,3,0.7774,1
34,4,4,0.718,1
34,4,5,0.8038,1
34,4,6,0.222,0
34,4,7,0.773,1
34,4,8,0.7957,1
34,4,9,0.7862,1
34,4,10,0.858,1
34,4,11,0.8019,1
34,4,12,0.2226,0
34,4,13,0.6855,1
34,4,14,0.7897,1
34,4,15,0.8566,1
34,4,16,0.8319,1
34,4,17,0.78,1
34,4,18,0.1877,0
34,4,19,0.895,1
34,4,20,0.7706,1
34,4,21,0.7583,1
34,4,22,0.7706,1
34,4,23,0.8435,1
34,4,24,0.1848,0
34,4,25,0.8674,1
34,4,26,0.8176,1
34,4,27,0.8,1
34,4,28,0.732,1
34,4,29,0.8856,1
34,4,30,0.2179,0
34,4,31,0.7936,1
34,5,0,0.177,0
34,5,1,0.8332,1
34,5,2,0.769,1
34,5,3,0.8572,1
34,5,4,0.776,1
34,5,5,0.7801,1
34,5,6,0.1841,0
34,5,7,0.1835,0
34,5,8,0.8306,1
34,5,9,0.8001,1
34,5,10,0.8859,1
34,5,11,0.7801,1
34,5,12,0.177,0
34,5,13,0.2297,0
34,5,14,0.7736,1
34,5,15,0.8512,1
34,5,16,0.7524,1
34,5,17,0.8,1
34,5,18,0.2205,0
34,5,19,0.1727,0
34,5,20,0.7986,1
34,5,21,0.8518,1
34,5,22,0.793,1
34,5,23,0.8374,1
34,5,24,0.8231,1
34,5,25,0.1768,0
34,5,26,0.7939,1
34,5,27,0.8474,1
34,5,28,0.8303,1
34,5,29,0.7492,1
34,5,30,0.8034,1
34,5,31,0.1655,0
34,6,0,0.7644,1
34,6,1,0.1866,0
34,6,2,0.7479,1
34,6,3,0.8198,1
34,6,4,0.7904,1
34,6,5,0.8433,1
34,6,6,0.8473,1
34,6,7,0.2337,0
34,6,8,0.7721,1
34,6,9,0.7561,1
34,6,10,0.7445,1
34,6,11,0.801,1
34,6,12,0.7966,1
34,6,13,0.2425,0
34,6,14,0.855,1
34,6,15,0.837,1
34,6,16,0.7896,1
34,6,17,0.7248,1
34,6,18,0.8161,1
34,6,19,0.1919,0
34,6,20,0.8317,1
34,6,21,0.8054,1
34,6,22,0.8128,1
34,6,23,0.8012,1
34,6,24,0.8479,1
34,6,25,0.1568,0
34,6,26,0.7786,1
34,6,27,0.8032,1
34,6,28,0.8204,1
34,6,29,0.8043,1
34,6,30,0.7906,1
34,6,31,0.1259,0
34,7,0,0.7316,1
34,7,1,0.8398,1
34,7,2,0.2258,0
34,7,3,0.8256,1
34,7,4,0.8369,1
34,7,5,0.7842,1
34,7,6,0.7516,1
34,7,7,0.8505,1
34,7,8,0.2444,0
34,7,9,0.7434,1
34,7,10,0.81,1
34,7,11,0.8257,1
34,7,12,0.8531,1
34,7,13,0.8062,1
34,7,14,0.1219,0
34,7,15,0.8733,1
34,7,16,0.7566,1
34,7,17,0.7734,1
34,7,18,0.8552,1
34,7,19,0.7419,1
34,7,20,0.1543,0
34,7,21,0.8043,1
34,7,22,0.7778,1
34,7,23,0.7346,1
34,7,24,0.7245,1
34,7,25,0.7761,1
34,7,26,0.1854,0
34,7,27,0.8142,1
34,7,28,0.7775,1
34,7,29,0.7567,1
34,7,30,0.8137,1
34,7,31,0.8415,1
34,8,0,0.8038,1
34,8,1,0.9137,1
34,8,2,0.2213,0
34,8,3,0.8622,1
34,8,4,0.8802,1
34,8,5,0.8169,1
34,8,6,0.8317,1
34,8,7,0.8394,1
34,8,8,0.1495,0
34,8,9,0.2234,0
34,8,10,0.7897,1
34,8,11,0.7813,1
34,8,12,0.8089,1
34,8,13,0.7668,1
34,8,14,0.2658,0
34,8,15,0.2077,0
34,8,16,0.8687,1
34,8,17,0.7694,1
34,8,18,0.7898,1
34,8,19,0.8105,1
34,8,20,0.121,0
34,8,21,0.2306,0
34,8,22,0.7793,1
34,8,23,0.7758,1
34,8,24,0.8048,1
34,8,25,0.8381,1
34,8,26,0.7656,1
34,8,27,0.1176,0
34,8,28,0.8657,1
34,8,29,0.8172,1
34,8,30,0.7464,1
34,8,31,0.7808,1
34,9,0,0.7507,1
34,9,1,0.8073,1
34,9,2,0.743,1
34,9,3,0.0828,0
34,9,4,0.8378,1
34,9,5,0.7681,1
34,9,6,0.7817,1
34,9,7,0.8484,1
34,9,8,0.8291,1
34,9,9,0.1719,0
34,9,10,0.8123,1
34,9,11,0.6832,1
34,9,12,0.8241,1
34,9,13,0.7214,1
34,9,14,0.8072,1
34,9,15,0.1022,0
34,9,16,0.7643,1
34,9,17,0.797,1
34,9,18,0.8692,1
34,9,19,0.7528,1
34,9,20,0.7957,1
34,9,21,0.1569,0
34,9,22,0.7303,1
34,9,23,0.7515,1
34,9,24,0.8752,1
34,9,25,0.818,1
34,9,26,0.8256,1
34,9,27,0.1925,0
34,9,28,0.8157,1
34,9,29,0.8152,1
34,9,30,0.8731,1
34,9,31,0.7529,1
34,10,0,0.8109,1
34,10,1,0.7593,1
34,10,2,0.8164,1
34,10,3,0.7755,1
34,10,4,0.1918,0
34,10,5,0.8572,1
34,10,6,0.8384,1
34,10,7,0.7611,1
34,10,8,0.7663,1
34,10,9,0.8098,1
34,10,10,0.1546,0
34,10,11,0.7652,1
34,10,12,0.7983,1
34,10,13,0.8695,1
34,10,14,0.8043,1
34,10,15,0.7486,1
34,10,16,0.2127,0
34,10,17,0.8098,1
34,10,18,0.7625,1
34,10,19,0.8409,1
34,10,20,0.7744,1
34,10,21,0.7997,1
34,10,22,0.1721,0
34,10,23,0.8315,1
34,10,24,0.8321,1
34,10,25,0.799,1
34,10,26,0.7443,1
34,10,27,0.8282,1
34,10,28,0.1358,0
34,10,29,0.8406,1
34,10,30,0.8405,1
34,10,31,0.8226,1
34,11,0,0.8511,1
34,11,1,0.8468,1
34,11,2,0.8133,1
34,11,3,0.8189,1
34,11,4,0.1281,0
34,11,5,0.2192,0
34,11,6,0.8027,1
34,11,7,0.7341,1
34,11,8,0.8326,1
34,11,9,0.7814,1
34,11,10,0.2004,0
34,11,11,0.1973,0
34,11,12,0.7265,1
34,11,13,0.8123,1
34,11,14,0.8258,1
34,11,15,0.7725,1
34,11,16,0.1719,0
34,11,17,0.2657,0
34,11,18,0.7814,1
34,11,19,0.7169,1
34,11,20,0.8151,1
34,11,21,0.8383,1
34,11,22,0.8077,1
34,11,23,0.1274,0
34,11,24,0.8192,1
34,11,25,0.7696,1
